fecha,GEO_1,GEO_2,Distancia_Km,Tiempo_A
2019011732165,"4.6581318,-74.0474056","4.65095479,-74.05696895",2.444,0.7513888888888891
2019020610575,"4.66696526,-74.06511078","4.76128532,-74.0665602",13.511,1.85277777777778
2019042548310,"4.61949074,-74.1707248","4.6975032,-74.0722373",16.517,2.61416666666667
2019112247874,"4.6462577,-74.109159","4.7080281,-74.0940699",9.186,0.948055555555556
2019070814804,"4.76353396,-74.04906832","4.69576804,-74.07823935",10.884,1.7613888888888898
2019041122610,"4.67487529,-74.0472052","4.71285671,-74.02912232",7.428999999999999,0.954166666666667
2019092346336,"4.66541566,-74.07170296","4.60066433,-74.08894413",10.964,0.722777777777778
2019061017996,"4.7773274,-74.02616076","4.6975032,-74.0722373",13.366,1.15194444444444
2019060405739,"4.6677554,-74.12792607","4.71652703,-74.05431844",12.686,1.61055555555556
2019043058704,"4.73485384,-74.07965608","4.6452747,-74.120998",14.31,1.4683333333333302
2019021831558,"4.60508679,-74.07281221","4.6261488,-74.1058309",7.276,0.836944444444444
2019121951156,"4.64428564,-74.08796052","4.7083584,-74.1105082",10.689,0.5275
C2019121903512,"4.6313141,-74.0861549","4.58531,-74.06774",7.662000000000001,1.87222222222222
2019032241156,"4.68259636,-74.09618568","4.71183551,-74.0513154",8.244,0.7091666666666671
2019112758524,"4.6216129,-74.0921073","4.7426935,-74.0307161",17.94,0.691944444444444
2019062549702,"4.65650713,-74.10716239","4.67128607,-74.07743276",5.734,2.3972222222222204
2019120614406,"4.68688786380671,-74.0946339815855","4.676422,-74.084593",2.157,0.395277777777778
2019051427529,"4.68519947,-74.0707301","4.5591387,-74.1275094",18.015,0.9963888888888891
2019122363550,"4.63428169,-74.14710539","4.70778776,-74.10017328",12.597000000000001,1.80944444444444
2019011833742,"4.6935056,-74.0337537","4.7109886,-74.072092",7.367000000000001,1.3886111111111101
C2019082405394,"4.6805816,-74.1003426","4.6041656,-74.1239352",11.655,1.34055555555556
2019113066193,"4.67640792,-74.10820556","4.71155873,-74.05429978",11.06,1.77972222222222
2019081735218,"4.663569,-74.087117","4.68228536,-74.0648615",6.155,1.03388888888889
2019062141854,"4.75202095,-74.08728452","4.68080864,-74.09564703",11.538,0.94
2019092550583,"4.70266612,-74.0899518","4.7311896,-74.02573677",14.963,0.7438888888888892
2019063062447,"4.5846337,-74.1602797","4.5693222,-74.1449302",3.017,0.545277777777778
2019120612831,"4.66049033,-74.06365125","4.7234449,-74.0407846",9.175,0.37361111111111106
2019102148331,"4.67052,-74.06463","4.67061615,-74.07729607",3.1180000000000003,1.305
2019042958153,"4.57920288,-74.10692896","4.65844664,-74.07493333",11.145999999999999,0.738055555555556
2019022545030,"4.61943154,-74.06989709","4.71173905,-74.02916916",14.84,1.0075
C2019022404345,"4.5851844528597,-74.1425446048379","4.6830597,-74.0674028",15.564,1.17666666666667
2019032139354,"4.57629672,-74.07999653","4.64405673,-74.11167553",14.274000000000001,1.03583333333333
2019042140779,"4.6476233,-74.1016282","4.59580927,-74.10293024",8.45,1.445
2019093061174,"4.6432134,-74.0705631","4.5980142,-74.0760187",6.546,1.5711111111111102
2019120203454,"4.64475351,-74.0564511","4.7109886,-74.072092",11.472999999999999,1.01666666666667
2019072549808,"4.60052261,-74.07501502","4.6540365,-74.1210448",9.687000000000001,2.1875
2019071734078,"4.59910144,-74.09950684","4.60011423,-74.09619049",0.6970000000000001,0.3858333333333329
2019102557352,"4.69740087,-74.09892422","4.67007898,-74.13037552",6.232,1.22194444444444
2019022646888,"4.65946658,-74.10779567","4.6292502,-74.10945358",5.693,1.06583333333333
2019040407012,"4.63745064,-74.07731629","4.68838663,-74.12873036",9.883,1.1811111111111101
2019081427458,"4.57489256,-74.15367394","4.65664181,-74.07393441",17.052,1.8541666666666698
2019121334159,"4.59470485,-74.11108539","4.63841244,-74.06702092",8.144,0.4208333333333329
2019091324812,"4.59794673,-74.18128638","4.6558104,-74.0714489",16.453,0.368055555555556
2019040509211,"4.68711439,-74.07553342","4.66950953,-74.06655156",3.833,0.631944444444444
2019052040911,"4.6634495,-74.13776125","4.62255414,-74.09332259",8.152999999999999,0.4233333333333329
2019052347730,"4.71388813,-74.14189093","4.71726101,-74.05580366",16.192,0.683611111111111
2019032139191,"4.595147,-74.1478778","4.66790566,-74.07283168",13.718,0.629166666666667
2019012547508,"4.6797871,-74.0856402","4.63602959,-74.13930402",10.76,0.146388888888889
2019031935904,"4.6306648,-74.06745159","4.6710221,-74.0428559",6.314,0.8888888888888891
2019061324839,"4.60906336,-74.14600048","4.69368438,-74.07618718",14.445,1.24527777777778
2019082040934,"4.7392255,-74.0628193","4.73851305,-74.033071",4.178999999999999,0.714444444444444
2019040406492,"4.70465231,-74.0218358","4.74302916,-74.03708679",6.327999999999999,0.522222222222222
2019061529184,"4.7052889,-74.153145","4.65856949,-74.07567492",14.859000000000002,1.64694444444444
2019041019894,"4.6885329,-74.1310153","4.6868125,-74.0636381",13.071,1.62833333333333
2019012649887,"4.6614846,-74.07450788","4.67101072,-74.13106127",12.065999999999999,0.8341666666666671
2019050100931,"4.7303448,-74.0495934","4.67223387,-74.09264065",12.217,0.30027777777777803
2019052041455,"4.64480472,-74.1110371","4.71864924,-74.05462525",14.819,0.5075
2019111430760,"4.7247625,-74.0255371","4.7109886,-74.072092",7.621,0.47083333333333294
2019040816166,"4.75550093,-74.04352439","4.7187038,-74.0546685",5.729,0.6961111111111109
2019080509687,"4.6668169,-74.1206129","4.7109886,-74.072092",9.812999999999999,0.7172222222222221
2019030815392,"4.73004838,-74.04964497","4.70112206,-74.03183032",6.407,0.25194444444444397
2019011529401,"4.64774314,-74.07269967","4.63748377,-74.07249215",1.9369999999999998,1.29583333333333
2019011426656,"4.60982659,-74.12343009","4.5902769,-74.1093361",3.512,1.05972222222222
2019102557840,"4.71085198,-74.07441303","4.68827862,-74.10415018",5.417999999999999,0.4541666666666671
2019072754211,"4.68862749,-74.03875888","4.67232467,-74.10272681",11.192,0.6425
2019010408422,"4.59785893,-74.1453934","4.71873204,-74.12300422",20.083,1.13111111111111
2019100817700,"4.71568937,-74.03442138","4.74409741,-74.04224041",5.9110000000000005,1.82583333333333
2019031323922,"4.64744969,-74.16459078","4.67132999,-74.06885652",16.949,2.2702777777777796
2019102965843,"4.66899002,-74.13303687","4.62675815,-74.06143891",16.180999999999997,0.34
2019012955019,"4.7209487,-74.1225423","4.7459613,-74.0718719",12.491,0.6863888888888892
2019062550409,"4.61248364495443,-74.09379478544","4.5958106,-74.1028689",2.72,0.5861111111111109
2019062959998,"4.64804598,-74.06290981","4.68491167,-74.03171825",6.483,0.849444444444444
2019100716748,"4.65580105,-74.0686098","4.63925315,-74.07638634",3.002,0.11916666666666699
2019051733318,"4.7522001,-74.09754766","4.65684058,-74.07385527",14.857000000000001,0.34277777777777796
2019010509184,"4.68184544665479,-74.050129763782","4.6015301,-74.0845121",12.690999999999999,0.42861111111111105
2019120202799,"4.6426604,-74.1024925","4.6261488,-74.1058309",5.841,2.05361111111111
2019020916771,"4.69792754,-74.06919862","4.67074565,-74.1138631",7.659,1.1225
2019040611578,"4.5830437,-74.0862685","4.6041656,-74.1239352",7.236000000000001,1.48805555555556
2019112758738,"4.69395873,-74.03285603","4.6884114,-74.0829149",8.302,0.405
2019112859672,"4.72472329,-74.02363948","4.69198824,-74.075216",10.806,1.7641666666666698
2019041223763,"4.5125292,-74.11566814","4.62217487,-74.09130095",18.807000000000002,0.705833333333333
2019092346563,"4.63764687,-74.15089804","4.68915361,-74.0785704",14.362,1.88305555555556
2019051121489,"4.61283829,-74.14289662","4.7109886,-74.072092",15.062999999999999,0.653055555555556
2019070611235,"4.68734587,-74.14128928","4.7109886,-74.072092",12.860999999999999,1.6661111111111102
2019090509511,"4.73257869,-74.09987834","4.7109886,-74.072092",6.943,1.1063888888888898
2019121846866,"4.6844834,-74.0602999","4.6716091,-74.0673792",2.4330000000000003,0.8075
2019091018965,"4.62904778,-74.06313168","4.70996055,-74.05544849",11.044,2.7472222222222205
2019021934609,"4.65580644,-74.06885857","4.63774805,-74.10386165",5.8260000000000005,0.19694444444444395
2019022035999,"4.73325645,-74.10909286","4.7461826,-74.04551372",11.087,0.919166666666667
2019010814634,"4.65452109,-74.10742452","4.67703524,-74.09648973",3.386,0.655
2019111329819,"4.7122146,-74.0533114","4.66347049,-74.0718151",7.107,0.5330555555555561
2019121437963,"4.6197502,-74.1828384","4.6951607,-74.0734092",18.616,1.21361111111111
2019101532160,"4.61983978,-74.11695932","4.59396368,-74.09504521",5.2620000000000005,0.9111111111111109
2019040611355,"4.73864958,-74.06014245","4.71964069,-74.05155707",3.948,0.4175
2019112657041,"4.72191013,-74.05397027","4.67668336,-74.07664666",7.651,0.7530555555555559
2019093060903,"4.7165309,-74.0285055","4.760301,-74.064453",8.738999999999999,1.8413888888888899
2019011732109,"4.60763122,-74.09860343","4.66109047,-74.07370295",8.366,1.00194444444444
2019080611991,"4.5921286,-74.1238635","4.56620481,-74.08087132",7.2860000000000005,1.49472222222222
2019082652295,"4.59932791,-74.15045025","4.68709763,-74.06531268",16.078,0.792222222222222
2019032343383,"4.5767619,-74.0804377","4.5989543,-74.0943126",3.585,1.05027777777778
2019111533469,"4.7501507,-74.09132222","4.65888214,-74.07642756",15.533,1.27305555555556
2019061835997,"4.62508235,-74.0723391","4.652004,-74.119656",8.016,1.28083333333333
2019051020380,"4.62860962,-74.0957098","4.5917127,-74.1238232",8.908999999999999,1.55472222222222
2019112553561,"4.5798883,-74.09859785","4.7109886,-74.072092",19.090999999999998,0.9725
2019070814622,"4.71788038,-74.05435099","4.72256706,-74.07073314",2.6830000000000003,1.34027777777778
2019031935505,"4.6457975,-74.117118","4.6292502,-74.10945358",4.123,1.02972222222222
2019121026287,"4.63855352,-74.0596184","4.7109886,-74.072092",11.921,1.20694444444444
2019032648656,"4.6624402,-74.08181945","4.7109886,-74.072092",9.783,1.06861111111111
2019082245069,"4.71530367,-74.03566299","4.7432076,-74.0381377",6.135,1.27027777777778
2019020202975,"4.66949749,-74.06834448","4.68711439,-74.07553342",3.967,0.0588888888888889
2019101226284,"4.5985176,-74.0952767","4.67445986,-74.0878077",11.376,0.634166666666667
2019102454082,"4.57166261,-74.16955685","4.58193305,-74.10162801",10.42,1.01972222222222
2019013158433,"4.68149197,-74.05749552","4.622422,-74.0680043",9.49,0.5955555555555561
C2019102602010,"4.61451254,-74.08119252","4.7054177,-74.03125156",13.212,1.06722222222222
2019062754112,"4.7418707,-74.04504486","4.6974012,-74.0280063",7.501,0.5233333333333329
2019042956678,"4.69296931,-74.03883232","4.6714538,-74.0689042",5.81,2.37138888888889
2019061530546,"4.6284578,-74.0649077","4.6934115,-74.0905138",10.918,1.34222222222222
2019012546970,"4.7087687,-74.0617013","4.7109886,-74.072092",1.2919999999999998,0.879444444444444
2019071223899,"4.68764474,-74.16465214","4.5865269,-74.13555267",14.675,1.08194444444444
2019112655881,"4.6990427,-74.1177638","4.67232467,-74.10272681",5.457999999999999,0.811944444444444
2019032138829,"4.5055624,-74.1014872","4.59627497,-74.10256148",15.979000000000001,1.23694444444444
2019092143044,"4.710469,-74.1114002","4.65816667,-74.07176885",10.443,1.29611111111111
2019091836595,"4.70598452,-74.05141675","4.62976444,-74.08461413",10.707,0.49194444444444396
2019112860862,"4.69726029216693,-74.0547907724977","4.816603,-74.0557769",16.42,1.22722222222222
2019052143815,"4.6641249,-74.06117784","4.75288142,-74.08497766",13.633,1.06333333333333
2019012853808,"4.7014128,-74.1444969","4.70621611,-74.03660663",20.878,1.49722222222222
2019050100218,"4.7205739,-74.06897365","4.66746639,-74.07780925",9.652000000000001,1.9216666666666697
2019030612646,"4.58614312,-74.17140212","4.58555899,-74.17162367",0.133,1.3591666666666697
2019052449105,"4.64770149,-74.0688798","4.5780199,-74.13977365",13.735999999999999,1.20472222222222
2019072347089,"4.7469717,-74.06388649","4.7567371,-74.0965819",7.724,1.33888888888889
2019020917241,"4.6775713,-74.1024763","4.7474782,-74.1001374",11.027000000000001,0.30444444444444396
C2019071301874,"4.67888561,-74.14094528","4.6751278,-74.0928947",8.952,0.28055555555555606
2019102761439,"4.74940962,-74.05316068","4.66827102,-74.06544797",10.823,0.551388888888889
2019103067862,"4.67978206,-74.0444227","4.76128532,-74.0665602",12.484000000000002,0.949166666666667
2019101328872,"4.66839319,-74.05258079","4.690305,-74.079068",6.902,1.5305555555555599
2019081631515,"4.6591541,-74.0613694","4.6602281,-74.0590038",0.43700000000000006,0.684166666666667
2019120202065,"4.72254678,-74.07205168","4.69726577,-74.07808126",4.526,0.552777777777778
2019112859614,"4.64631306,-74.11795685","4.62205076,-74.11109218",5.321000000000001,1.14694444444444
2019043058481,"4.64373717,-74.05544334","4.62266435,-74.0851452",5.976,1.49472222222222
2019012852872,"4.63744629,-74.07548909","4.674587,-74.113223",7.957000000000001,0.305833333333333
2019122052355,"4.7248315,-74.0664226","4.7254348,-74.067743",0.161,0.35527777777777797
2019010814508,"4.6561232,-74.1126964","4.67627478,-74.08696026",6.652,2.55027777777778
2019061324986,"4.70658348,-74.06071921","4.65450577,-74.07552747",9.13,2.39805555555556
2019032037874,"4.68995045,-74.06010861","4.63731014,-74.07150974",8.629,0.845555555555556
2019061223231,"4.54126128,-74.13776329","4.66614209,-74.0649824",20.224,1.12722222222222
2019031935149,"4.64020085,-74.06834669","4.64585489,-74.07193331",1.3940000000000001,1.91972222222222
2019062755689,"4.62100123,-74.17549843","4.7109886,-74.072092",17.812,1.06611111111111
2019082347205,"4.68991952,-74.07090517","4.70579796,-74.0490928",4.963,0.7997222222222221
2019080100644,"4.68531467,-74.12618573","4.64718915,-74.10866022",5.141,0.7813888888888891
2019072958816,"4.67216474,-74.04667385","4.7914899,-74.0675742",18.267,1.0816666666666699
2019070611554,"4.6636595,-74.0798777","4.64431507,-74.11824837",8.464,1.24583333333333
2019072549690,"4.6988752,-74.0909602","4.6585432,-74.0733387",8.071,0.3908333333333329
2019121641524,"4.67068712,-74.08172638","4.6552227,-74.06541158",2.915,0.8313888888888891
2019072957341,"4.72467027,-74.05115873","4.67278682,-74.07431029",7.232,1.3675
2019012446148,"4.6318407,-74.0630301","4.5927651,-74.1312452",10.242,1.46722222222222
2019090304240,"4.75999288,-74.10611883","4.65576534,-74.13316233",14.919,2.67305555555556
2019072448380,"4.6664906,-74.07214076","4.70058625,-74.05285429",5.52,2.46972222222222
2019031426252,"4.67742455,-74.08630824","4.59232986,-74.08824452",12.017000000000001,1.14666666666667
2019030611148,"4.6292502,-74.10945358","4.69450576,-74.07579567",13.417,1.41
2019112962063,"4.61253326,-74.15154827","4.60003241,-74.08753361",9.485,0.888333333333333
2019052245076,"4.65390855,-74.06999922","4.6944604,-74.0750126",7.513999999999999,1.24444444444444
2019042038803,"4.67444582,-74.06748419","4.72119474,-74.12775177",10.087,0.333888888888889
2019120304439,"4.76989207,-74.03284782","4.76035172,-74.03175022",5.803,1.4075
2019061222778,"4.72669093,-74.11217488","4.62579314,-74.11422414",16.908,1.51527777777778
2019040918864,"4.613504,-74.13638596","4.7160508,-74.0565729",17.47,0.285277777777778
2019080202342,"4.62415869,-74.15625341","4.6983027,-74.0972214",13.818,1.27722222222222
2019011834532,"4.6691431,-74.05654945","4.7021063,-74.02949498",6.4239999999999995,0.6252777777777779
2019070814707,"4.6825973,-74.0984112","4.7115963,-74.05465303",9.151,0.36694444444444396
2019103067013,"4.7624563,-74.0465362","4.7613392,-74.06657",3.818,0.7947222222222221
2019070508534,"4.75288142,-74.08497766","4.67731923,-74.09629103",12.27,2.6322222222222202
2019081428479,"4.70894727,-74.06441635","4.70240241,-74.02845693",4.57,0.47083333333333294
2019121025709,"4.62000281,-74.16602439","4.6459635,-74.1504392",6.0360000000000005,0.8188888888888891
2019082653883,"4.72084896,-74.04509104","4.7036307,-74.0274201",4.709,1.12777777777778
2019020407325,"4.68158073,-74.1228434","4.66696526,-74.06511078",12.904000000000002,1.60888888888889
2019090610737,"4.5942138,-74.07463226","4.72012619,-74.06183699",21.383000000000003,0.7236111111111109
2019070916257,"4.6912973,-74.09073163","4.537117,-74.149995",23.243000000000002,0.884444444444444
2019070305093,"4.64370453,-74.07857705","4.68884389,-74.05141406",6.3660000000000005,0.7486111111111109
2019021628852,"4.708238,-74.053736","4.7109886,-74.072092",3.839,1.12694444444444
2019092959594,"4.67535364,-74.06714986","4.66859525,-74.06681674",2.147,0.685
2019110715541,"4.72679335,-74.03583813","4.72503041,-74.04763601",2.036,1.5908333333333302
2019102558889,"4.63626679,-74.1219153","4.61339959,-74.12797885",2.8569999999999998,1.54777777777778
2019070916344,"4.660099,-74.1353273","4.69393181,-74.08569693",9.605,1.4438888888888899
2019022544359,"4.60204819,-74.16073275","4.64183262,-74.12331794",10.44,2.13972222222222
2019101635363,"4.70148122,-74.03087579","4.71867149,-74.05779935",4.938,0.769166666666667
2019032648794,"4.6267636,-74.12172303","4.624,-74.102459",2.985,0.621944444444444
2019011018710,"4.72976145,-74.04123904","4.7179902,-74.0542469",3.409,0.41416666666666707
2019092142818,"4.72478836,-74.06623368","4.68184639,-74.09284714",7.5729999999999995,1.20333333333333
